Text,Context,Show,Label,prompt,llm_output,pred
"SHELDON: He drank from Leonard's glass. ""He drank from Leonard's glass""-- the words they'll be carving into my tombstone.","SHELDON: of your subtropical girlfriend.
 RAJ: Hey! That's my sister and my country you're talking about.
 RAJ: Leonard may have defiled one, but I won't have you talking smack about the other.
 BERNADETTE: You guys ready to order?
 SHELDON: Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint.
 BERNADETTE: I don't understand.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: He drank from Leonard's glass. ""He drank from Leonard's glass""-- the words they'll be carving into my tombstone.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic 

        ### reasoning: 
        step 1: the surface sentiment is negative, as indicated by the phrase ""they'll be carving into my tombstone"". this phrase implies a sense of tragedy or disaster.
        step 2: however, the situation described is actually quite minor (someone drank from someone else's glass), and the reaction is exaggerated. this suggests that the speaker is being facetious and ironic.
        step 3: the contrast between the surface sentiment and the true intention indicates that the statement is sarcastic. the speaker is using irony to express annoyance or frustration in a humorous way.",1.0
"HOWARD: Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.","HOWARD: I was thinking of weaving it into her eulogy.
 PERSON: Howard, you've got to tell your mother.
 HOWARD: Hey, have you told your parents you're dating this short glass of skim milk here?
 PERSON: Uh... that's different.
First of all, we're not engaged; and second, Indian parents are very protective of their children.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        HOWARD: Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","not sarcastic

        ### explanation: 
        no sarcasm is detected in this sentence. the speaker is making a general comparison between jewish mothers and another group (not specified) in a neutral tone. there is no irony, hyperbole, or other rhetorical devices that would indicate sarcasm. the speaker appears to be stating a genuine observation without any mocking or condescending intent.",0.0
SHELDON: I gargled with tequila and may have swallowed a teeny bit.,"HOWARD: Hey, have you told your parents you're dating this short glass of skim milk here?
 PERSON: Uh... that's different.
First of all, we're not engaged; and second, Indian parents are very protective of their children.
 HOWARD: Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.
",BBT,0,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: I gargled with tequila and may have swallowed a teeny bit.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic

        ### reasoning:

        step 1: the surface sentiment of this sentence is neutral or slightly negative, as the speaker mentions gargling with tequila, which is not a typical or recommended practice, and may have swallowed some, which could be harmful.

        step 2: however, the speaker's tone is casual and nonchalant, with a hint of understatement (""a teeny bit""), which suggests that they might be downplaying the situation or being facetious. the use of ""may have"" also implies a level of uncertainty or ambiguity.

        step 3: comparing the surface sentiment and the true intention, it's likely that the speaker is being sarcastic, implying that they did indeed swallow a significant amount of tequila and are trying to downplay the consequences. the tone and language used are inconsistent with a genuine concern for their health, and the humor and irony suggest sarcasm.",1.0
SHELDON: is an event that's like a heart attack.,"PENNY: Yeah, I'm saying, it'd be easier to lift a car.
 HOWARD: What can I tell you? After I found the courage to put her pants back on, I was unstoppable.
 LEONARD: So, how is she?
 HOWARD: They're running tests-- I don't know.
 HOWARD: It may have been a heart attack or heart-attack-like event.
 PENNY: What's the difference?
 SHELDON: A heart-attack-like event
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: is an event that's like a heart attack.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","not sarcastic

        ### reasoning:

        step 1: the surface sentiment seems to be neutral, with a comparison between two things.

        step 2: the sentence seems to be making a literal comparison between an event and a heart attack, with no obvious irony or exaggeration.

        step 3: the comparison does not seem to be meant to be humorous or ironic, so the final label is not sarcastic.",0.0
"RAJ: Your girlfriend and your ex-girlfriend are hanging out together? Oh, yeah, that can only be good for you.","PENNY: You mean when he was little.
 PERSON: Not as little as you'd want him to be.
 PENNY: You know, this stuff is horrible.
You want to see if we can find the cafeteria and get real coffee? Sure.
 PERSON: We're going to the cafeteria to get some coffee. 
You want anything?
 LEONARD: I'm fine.
 RAJ: That's nice that they're getting along.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        RAJ: Your girlfriend and your ex-girlfriend are hanging out together? Oh, yeah, that can only be good for you.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic 

        ### explanation:

         step 1: the surface sentiment appears to be positive, with the phrase 'that can only be good for you' which seems optimistic. 

         step 2: however, the situation described in the sentence is actually unlikely to be good for the person, as having a girlfriend and an ex-girlfriend hanging out together can lead to conflict or jealousy. the sentence is implying the opposite of what the words literally say, which is a hallmark of sarcasm.

         step 3: the surface sentiment and the true intention are opposite, so the final label is sarcastic.",1.0
"SHELDON: I'd like to respond to that sarcastically: Yes, I relish the thought of a stranger covering my body with oil and rubbing it.","AMY: the organism responsible for Michelob Lite.
 AMY: Is there something wrong with your neck?
 SHELDON: It's a little stiff.
 SHELDON: What a remarkably fragile structure to support such a valuable payload.
 SHELDON: Not unlike balancing a Faberge egg on a Pixie Stick.
 AMY: Have you considered massage?
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: I'd like to respond to that sarcastically: Yes, I relish the thought of a stranger covering my body with oil and rubbing it.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic 

        ### reasoning: 

        step 1: the surface sentiment is positive, as indicated by the word ""relish"". 
        step 2: however, the sentence is describing a situation that is usually considered unpleasant, and the use of the word ""relish"" is exaggerated, implying that the speaker does not actually enjoy the thought. 
        step 3: the difference between the surface sentiment and the true intention suggests that the sentence is sarcastic.",1.0
"SHELDON: Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear.","SHELDON: And a living will and durable power of attorney.
 RAJ: This says you can make ""end of life"" decisions for me.
 SHELDON: As your friend, let's hope it doesn't come to that. 
Please sign.
 RAJ: Did you sign this?
 LEONARD: There's a reciprocity clause.
You get to pull the plug on him, too.
 RAJ: Well, that seems fair.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","step 1: the surface sentiment is positive, congratulatory, and welcoming. 
         step 2: however, the phrase ""too cool to wear"" implies a mocking tone towards leonard. 
         step 3: since the surface sentiment is positive but the true intention is mocking, the label is 'sarcastic'.

         label: sarcastic",1.0
BERNADETTE: Of course you do. You're a cutie pie! Any girl would be lucky to have you!,"BERNADETTE: What the hell is wrong with you?!
 RAJ: Well...
You were always so nice to me, I thought maybe you liked me.
 BERNADETTE: I'm nice to everyone!
 RAJ: I'm sorry.
 BERNADETTE: Damn right, you're sorry!
 BERNADETTE: And you tell Howard there's never been anything between us!
 RAJ: I will. Hey, Bernadette?
 BERNADETTE: What?!
 RAJ: Do you think I have a shot with Penny?
",BBT,0,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        BERNADETTE: Of course you do. You're a cutie pie! Any girl would be lucky to have you!
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic 

        ### reason: 
        step 1: the surface sentiment is positive, with phrases like ""cutie pie"" and the tone seems to be playful.
        step 2: however, the sentence is spoken in a context where it's likely that the speaker (bernadette) is being facetious or ironic, implying that the person is not actually desirable. the use of overly sweet language and exaggerated praise suggests that the speaker is being sarcastic.
        step 3: comparing the surface sentiment with the true intention, it's clear that the sentence is meant to be sarcastic. the speaker is not genuinely complimenting the person, but rather mocking them.",1.0
"AMY: Oh, I could so see you being the face of hemorrhoids.","AMY: It's like a waterfall of liquid gold.
 AMY: My turn.
 PENNY: You know, I don't even know what the point of me staying in L.A. is.
 PENNY: I haven't gotten a single acting job since I moved out here.
 PENNY: The closest I came was last month, I got a callback for a hemorrhoid commercial.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        AMY: Oh, I could so see you being the face of hemorrhoids.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic

        ### reasoning:

        step 1: the surface sentiment is negative, with the mention of ""hemorrhoids"", which is a sensitive and embarrassing topic.

        step 2: however, the sentence is likely to be sarcastic because it is an exaggerated and ironic comment. the speaker is not genuinely suggesting that the person could be the face of hemorrhoids.

        step 3: the disparity between the surface sentiment and the true intention suggests that the sentence is sarcastic. the speaker is using irony and hyperbole to convey the opposite meaning, which is likely to be a compliment or a joke.",1.0
"SHELDON: All right, so technically it's not a dinner date. I suppose you could call it a, uh, dinfast date. But if you did, you'd open yourself to peer-based mocking, such as, ""Hey, Leonard, how was your dinfast with Priya last night?""","SHELDON: What are you doing?
 LEONARD: Oh, uh, Priya's calling in a few minutes on Skype, and we are gonna have a dinner date.
 SHELDON: It's 8:00 in the morning in Mumbai. 
How can she have dinner?
 LEONARD: Fine, whatever. 
Priya will be having breakfast.
",BBT,0,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: All right, so technically it's not a dinner date. I suppose you could call it a, uh, dinfast date. But if you did, you'd open yourself to peer-based mocking, such as, ""Hey, Leonard, how was your dinfast with Priya last night?""
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","step 1: the surface sentiment seems to be a bit playful, with a hint of humor. 

         step 2: the speaker is using a rhetorical device (specifically, irony) to mock the idea of a ""dinfast date"" and the possibility of being ridiculed for using such a term. 

         step 3: given the discrepancy between the surface sentiment (playful) and the true intention (mocking), i would label this text as 'sarcastic'.",1.0
"AMY: When you're done copping a feel, that goes on my wrist.","PENNY: Oh, sweetie, guests don't normally wear corsages to a wedding. 
That's more of a prom thing.
 AMY: I never went to my prom. 
My mom paid my cousin to take me, but he just used the money to buy drugs.
 PENNY: Put the corsage on her.
 LEONARD: When you're done copping a feel, that goes on my wrist.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        AMY: When you're done copping a feel, that goes on my wrist.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic 

        ### explanation: 

        the sentence appears to be a reprimand or scolding at first glance, which would suggest a negative sentiment (step 1). however, the phrase ""copping a feel"" implies a playful or flirtatious tone, which contradicts the initial negative sentiment (step 2). this contrast between the surface-level negativity and the underlying playful tone suggests sarcasm (step 3). therefore, the correct label is 'sarcastic'.",1.0
"SHELDON: Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble.","RAJ: Your movies and your TV shows promised streets paved with beautiful blonde women with big bazongas.
 HOWARD: Eat another pie, you'll have your own bazongas.
 RAJ: That's cruel.
 RAJ: You know it goes straight to my hips.
 SHELDON: Gentlemen, please focus.
 SHELDON: You're facing a fire-breathing dragon.
 RAJ: I don't know if I want to play anymore.
",BBT,0,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic

        ### reasoning: 

        step 1: the surface sentiment seems to be concern for the game, with the phrase ""this game's in serious trouble.""
        step 2: however, the sentence is a response to someone not playing d&d because they don't have a girlfriend, which is a ridiculous reason. the speaker is being facetious and ironic, implying that not having a girlfriend is a stupid reason to not play the game.
        step 3: the true intention is the opposite of the surface sentiment, which is sarcastic. the speaker is not genuinely concerned about the game but is instead mocking the initial statement.",1.0
HOWARD: Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.,"LEONARD: because you no longer wear underpants.
 SHELDON: The dice giveth and the dice taketh away.
 PENNY: Is Raj out with Emily again?
 LEONARD: Yeah, every night for the last month.
 PENNY: Wow, can't believe he has a girlfriend.
 SHELDON: Me neither.
",BBT,0,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        HOWARD: Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic 

        ### reasoning: 
        step 1: the surface sentiment seems positive due to the presence of words like ""fun news"" and gifts like diamond earrings and a leased car. 
        step 2: however, the context and tone of the message suggest that the speaker is being facetious and does not actually think the news is ""fun."" the use of phrases like ""here's some other fun news"" implies a sense of irony or mocking tone. 
        step 3: therefore, the true intention behind the message is the opposite of the surface sentiment, indicating sarcasm. the speaker is being sarcastic about the news being ""fun"" and is likely implying that it's actually negative or annoying.",1.0
HOWARD: Smart. Whisper so the deaf chick can't hear you.,"HOWARD: Wow.
 PENNY: You're engaged to my friend.
 HOWARD: Hey, Bernadette doesn't mind where I get my motor running, as long as I park in the right garage.
 PENNY: I can't believe you're engaged to my friend.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        HOWARD: Smart. Whisper so the deaf chick can't hear you.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic 

        ### reasoning: 

        this text is sarcastic because the speaker is being facetious when they say ""smart"". the use of the word ""smart"" is clearly ironic, as the speaker is actually mocking the action of whispering so the deaf person can't hear. the tone is playful and tongue-in-cheek, which is a hallmark of sarcasm. the speaker's intention is to be humorous and ironic, rather than genuinely complimenting the person's intelligence.",1.0
SHELDON: You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.,"AMY: What differences does it make if Leonard goes to Wil Wheaton's party?
 PENNY: Wil Wheaton is Sheldon's mortal enemy.
 AMY: Mortal enemy?
 AMY: Mm-hmm. Sheldon, I know you're a bit of a left-handed monkey wrench, but...
you really have a mortal enemy?
 SHELDON: In fact, I have 61 of them.
 SHELDON: Would you like to see the list?
 PENNY: Oh, say no, say no, say no, say no.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","(step 1) the surface sentiment is neutral or slightly positive, as it sounds like an offer. 
         (step 2) the true intention is likely sarcastic, as the offer is ridiculous and impractical (who uses 5.25-inch floppy disks anymore?). 
         (step 3) the final label is sarcastic, as the surface sentiment and true intention do not align.

        label: sarcastic",1.0
"SHELDON: You see betrayal in others, but not yourself.","HOWARD: What choice did I have? She went behind my back and turned my own mother against me.
 RAJ: Wow. You're not only our first astronaut.
You're also the first one of us to kick a girl out of bed.
 RAJ: You're like a rock star.
 HOWARD: Little bit.
 LEONARD: I hate to say it, but she did kind of betray you.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: You see betrayal in others, but not yourself.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic

        ### reasoning:

        step 1: the surface sentiment of the sentence is accusatory and negative, indicating that the speaker is criticizing someone.
        step 2: the sentence is a clever way of saying ""you're a hypocrite"" which is a common sarcastic expression. the phrase ""you can choose to"" is also a red flag for sarcasm.
        step 3: the contrast between the surface sentiment and the true intention indicates sarcasm. the sentence is not meant to be taken literally, but rather to convey the speaker's annoyance and frustration.",1.0
BERNADETTE: I don't know what I'm going to do. I don't want to break up over this.,"BERNADETTE: He can't go to space.
 BERNADETTE: He's like a baby bird.
 BERNADETTE: Do you know he once got an asthma attack from reading an old library book?
 AMY: You're kidding.
 PENNY: No, I was there that day.
 PENNY: Sheldon threw his back out handing him that book.
",BBT,0,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        BERNADETTE: I don't know what I'm going to do. I don't want to break up over this.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ",not sarcastic,0.0
"SHELDON: Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge.","PERSON: All-you-can-eat Last Supper Buffet. 
And my personal favorite, Gunning with God.
 LEONARD: What's Gunning with God? I'm afraid to ask.
 PERSON: Oh, it is a hoot and a half.
 PERSON: You write your sins on a clay pigeon, they fire 'em up in the air, and you pulverize them with a 12-gauge shotgun full of our Lord's forgiveness.
",BBT,1,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        SHELDON: Frankly, Mom, I'm encouraged to see how advanced your group has become-- willing to sail out into the ocean without fear of falling off the edge.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic

        ### reasoning: 

        step 1: the surface sentiment is positive, with phrases like ""i'm encouraged"" and ""advanced"". 

        step 2: however, the sentence is dripping with sarcasm. the phrase ""without fear of falling off the edge"" implies that the group is naive and foolish, and the tone is mocking. 

        step 3: the contrast between the positive surface sentiment and the mocking tone underneath indicates sarcasm. the speaker is being facetious and insincere in their praise.",1.0
"LEONARD: We don't say that, either. I'll make you a list. Oh, that would be mighty white of you.","RAJ: Three, sadly, are dead.
 SHELDON: Mom, you remember Rajesh?
 SHELDON: Rajesh, my mother. Of course.
 RAJ: Mrs. Cooper. So nice to see you again.
 PERSON: Well, it's so nice to see you, too.
 PERSON: I thought it was our Indians that had the occasional alcohol problem.
",BBT,0,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        LEONARD: We don't say that, either. I'll make you a list. Oh, that would be mighty white of you.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic

        ### reasoning:
        
        step 1: the surface sentiment appears to be polite and appreciative, indicated by the phrase ""that would be mighty white of you"".
        
        step 2: however, the phrase ""that would be mighty white of you"" is a well-known idiomatic expression that is often used in a sarcastic tone to express annoyance or frustration, implying the opposite of what the phrase literally means.
        
        step 3: comparing step 1 and step 2, the true intention behind the sentence is to express irony and annoyance, which is a characteristic of sarcasm. therefore, the final label is sarcastic.",1.0
"HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.","PENNY: Now I'm going out tonight. Would it be crazy to ask you to look at the outfit I'm going to wear?
 PERSON: Oh, not crazy at all.
And don't beat yourself up.
 PERSON: When I was your age, you could have me for a car ride and a bottle of strawberry wine.
 SHELDON: That will not be in this week's e-mail blast.
",BBT,0,"
        ### Instruction:
        '''You are a sarcasm classification classifier. Assign a correct label of the Input text from ['Not Sarcastic', 'Sarcastic'].'''

        ### Input:
        HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.
        You can choose to output the result directly if you believe your judgment is reliable,
        or
        You think step by step if your confidence in your judgment is less than 90%:
        Step 1: What is the SURFACE sentiment, as indicated by clues such as keywords, sentimental phrases, emojis?
        Step 2: Deduce what the sentence really means, namely the TRUE intention, by carefully checking any rhetorical devices, language style, etc.
        Step 3: Compare and analysis Step 1 and Step 2, infer the final sarcasm label.

        ### Response:

        ### Label: 

        ","sarcastic

        ### reasoning:

        step 1: the surface sentiment is positive, with words like ""oh, my word"" and ""heavens"", which convey excitement and enthusiasm.

        step 2: however, the sentence is spoken by howard, who is known for his sarcastic tone. the phrase ""oh, my word"" is often used in a sarcastic manner, and the phrase ""a trip to the heavens"" is an exaggeration, implying that going to the international space station is not that exciting.

        step 3: comparing the surface sentiment and the true intention, it is clear that the sentence is meant to be sarcastic, as the speaker is being facetious and mocking the idea of going to the international space station.

        therefore, the label is sarcastic.",1.0
