Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
"PHOEBE: Stating the obvious, but thank you. And it's not weird is it.","PHOEBE: Yes. Great, let's begin.  How's the pressure?
MONICA: Nice! Wow Phoebe you are good!",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: Stating the obvious, but thank you. And it's not weird is it.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: Stating the obvious, but thank you. And it's not weird is it.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: Stating the obvious, but thank you. And it's not weird is it.\n\n        ""}]","### Linguistic Cues Extraction for Sarcasm Detection:

#### 1. Vanilla Keywords:
- ""Stating the obvious""
- ""And it's not weird is it""

#### 2. Rhetorical Devices:
- **Contradicting the Statement**: *Stating the obvious* often implies a playful or sarcastic tone. By acknowledging an obvious truth but following it with a question, the user is suggesting that the supposed ""obvious"" point is anything but, and inviting skepticism","### Cues for Sarcasm Detection:

    1. **Topic**: Directness in addressing something that is obvious or trivial (e.g., ""Stating the obvious..."").
    2. **Context**: Expressing gratitude (e.g., ""thank you"") for something as simple or expected as saying something obvious, which is unlikely to be a genuine expression of gratitude.
    3. **Common Knowledge**: The use of phrases or expressions that indicate irony or sarcasm, such as","Emotional cues for sarcasm detection in the input sentence:

1. **""Stating the obvious""** - The phrase ""stating the obvious"" might carry a negative connotation when used sarcastically, suggesting that the speaker is doing something trivial or unnecessary, thus revealing sarcasm.

2. **""But""** - The conjunction ""but"" often introduces a contrasting or unexpected tone, which can be an indicator of sarcasm when it is used to contrast an ironic or ironic statement with a"
"RACHEL: Yeah, I don't think so Joe.","JOEY: Uhh, well I've got an audition down the street and I spilled sauce all over the front of my shirt.  You got an extra one?
RACHEL: Yeah, sure. Umm .. here.
JOEY: Great.  You got anything that's not",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RACHEL: Yeah, I don't think so Joe.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RACHEL: Yeah, I don't think so Joe.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RACHEL: Yeah, I don't think so Joe.\n\n        ""}]","---
---
### Cue Extraction for Sarcasm Detection

#### Keywords:
  - ""Yeah""
  - ""don't think so""
  - ""Joe""

#### Rhetorical Devices:
  - Sounding like a confirmation or agreement (""Yeah"") while expressing actual disagreement

#### Punctuation:
  - `:` - This is not necessarily a marker of sarcasm unless the preceding statement is perceived as ironic or sardonic.

#### Language Style:
  - The use of ""don't think so","###Output:
* Contextual Cue: Speaker's response (""Yeah, I don't think so Joe"")
  * This potentially indicates disagreement or negative sentiment towards a previous statement made by Joe.
* Topic: The conversation between Rachel and Joe
  * Without additional context, it's unclear what specific topic or subject they are discussing, but usually sarcasm would hinge on some misalignment with the topic or the audience's common expectation about the topic.
* Common Knowledge: The idea or expectation that someone else","The input sentence does not contain any explicit emotional cues for sarcasm detection. However, the sentence could potentially be an example of a sarcastic remark based on the tone and context in which it is said. Without further context, no specific emotional words or contrasts can be extracted. 

If analyzing for a general tone, one could argue about the presence of sarcasm based on the obligatory ""I don't think so,"" which might indicate hesitation, but may also be used sarcastically where the speaker is trying"
"RACHEL: Yeah, I'm fine.","PERSON: Hi. Well, look, I was just gonna leave a message, isn't tonight your, your big anniversary dinner?
RACHEL: Yeah. Well, umm.....
PERSON: Rach, are you okay?",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RACHEL: Yeah, I'm fine.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RACHEL: Yeah, I'm fine.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RACHEL: Yeah, I'm fine.\n\n        ""}]","### Output:
- **Keywords:**
  - ""Yeah""
  - ""fine""
  
- **Rhetorical Devices:**
  - None explicitly indicated by the input. Possible implications could be based on the inflection or tone in the actual delivery of the sentence.
  
- **Punctuation:**
  - Comma after ""fine""
  
- **Language Style:**
  - The sentence structure is simple; it consists of a spare declarative sentence without adverbs.
  - The","### Output:
- **Topic**: The topic of the conversation might center around Rachel's well-being or emotional state, as she is being asked a question that implies a degree of concern.
- **Context**: The context seems to involve a dialogue or interaction where Rachel has been approached likely for emotional support or reassurance. The typically expected response would be more detailed and reflective about her feelings or situation, making Rachel's response unusual by its brevity.
- **Common Knowledge**: Commonly, in social","To extract the emotional cues for sarcasm detection from the input sentence, we can analyze the sentence structure, tone, and choice of words. Here are some emotional cues:

1. **Unexpected Strong Emotions**:
   - ""Yeah"" can sometimes imply a lack of sincerity (sarcastic expression) rather than an affirmation of being fine. The tone might be teasing or condescending if used in a sarcastic manner.

2. **Contrasts and Hedges**:
   - **Hed"
"JOEY: It's white plastic, with a handle, and it fits onto a stroller.","CHANDLER: I'm doing research for a book, and I was wondering what someone might do if they left a baby on a city bus.
JOEY: Hi, here's the deal. We lost a carseat on a bus today.",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: It's white plastic, with a handle, and it fits onto a stroller.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: It's white plastic, with a handle, and it fits onto a stroller.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: It's white plastic, with a handle, and it fits onto a stroller.\n\n        ""}]","### Linguistic Cues Extraction for Sarcasm Detection:

**Keywords:**
1. *white plastic* - Describes something potentially mundane or of little value.
2. *with a handle* - Indicates a functionality or accessory, but in this context appears to be mentioned without enthusiasm or appreciation.
3. *fits onto a stroller* - Suggests a relation or compatibility which might imply a 'mechanical' or impersonal understanding rather than a warm sentiment.

**Rhetorical","Contextual Cues:
1. **Topic**: The sentence describes an object, presumably a baby carrier or a child safety product like a stroller attachment.
2. **Context**: Joe is presumably mentioning a typical item found in baby care or child safety equipment. The context suggests a general conversation or discussion about childcare items.
3. **Common Knowledge**: The object being described is expected to be part of a standard set of items for taking care of infants or toddlers outside the home (e.g., st","The input sentence does not contain any obvious emotional cues for sarcasm detection. However, the structure and context might suggest sarcasm indirectly. 

Emotional words and emotional contrasts are not provided directly within the sentence. ""White plastic"" and ""handle"" are factual descriptions, and ""fits onto a stroller"" could be literal, dependent on the tone and surrounding conversation. The absence of any particularly positive, negative, ironic, or exaggerated emotional language implies that the sentence is straightforward in nature. 

If"
"ROSS: So to sum up, I'm Professor Geller.","ROSS: Whoa Let me start by uh, by introducing myself, I am Professor Geller.",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: So to sum up, I'm Professor Geller.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: So to sum up, I'm Professor Geller.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: So to sum up, I'm Professor Geller.\n\n        ""}]","To extract linguistic cues from the input sentence for sarcasm detection, we can consider the following:

**Keywords**:
- ""sum up"" could potentially indicate sarcasm if used in a way that suggests the speaker is not actually summarizing but is instead presenting an absurd or exaggerated claim.

**Rhetorical Devices**:
- **QuestionTitling** (""So to sum up""): The term ""sum up"" is often used in a way that suggests a clear conclusion is being given when the following statement","To extract contextual cues for sarcasm detection from the given input sentence, let's break down the elements involved.

### Input: 
""ROSS: So to sum up, I'm Professor Geller.""

### Cues and Justification:

1. **Topic**: The core subject is about someone identifying themselves as Professor Geller. This is a straightforward statement that builds the immediate context for evaluating sarcasm.

2. **Context**:
   - **Role**: The speaker uses the title ""Professor"" voluntarily","Emotional cues for sarcasm detection in the input sentence:

- Emotional words: None.
- Emotional contrasts: ""sum up"" could potentially indicate irony or a sense of summarization that doesn't convey a straightforward or sincere tone, which might suggest sarcastic intent. Generally, the structure and tone of the sentence ""So to sum up, I'm Professor Geller"" might be perceived as mildly sarcastic, as it could imply the speaker is intentionally presenting something in a way that is humorous or mocking"
"JOEY: When they're hungry enough, they'll come in.","CHANDLER: Yes. Yes, there is, they play on Sundays and Monday nights.
RACHEL: Oh shoot! I work Monday nights.
PHOEBE: Umm, this stuffing is amazing. Do you think we should bring them some?",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: When they're hungry enough, they'll come in.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: When they're hungry enough, they'll come in.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: When they're hungry enough, they'll come in.\n\n        ""}]","### Linguistic Cues for Sarcasm Detection:

#### Keywords:
- ""When they're hungry enough"" (may imply an overly optimistic assumption or absurdity, suggesting sarcasm)
- ""they"" (used generically, might indicate a lack of personal responsibility or exaggeration)

#### Rhetorical Devices:
- ""they'll come in"" (repeated, doesn't follow a logical sequence of completing actions, suggesting a tone of trivialization or condescension which could indicate sarcasm)","To extract contextual cues for sarcasm detection from the given input sentence, we can analyze the sentence in terms of topic, context, common knowledge, and tone. Here are the cues we could identify:

1. **Topic**: The topic here is related to hunger and possibly eating or food, as indicated by phrases like ""hungry enough"" and potentially referencing 'they', which suggests a hypothetical or general scenario relating to humans or other living beings.

2. **Context**: The context here might involve a","Emotional cues for sarcasm detection in the given input sentence are not very clear as it doesn't contain strong emotional words or contrasts typically used for indicating sarcasm. However, the context of the conversation (which is not provided) can help in determining sarcasm.

Possible emotional cue in this sentence, based on a context of frustration or dry humor (common in sarcasm) could be:

- The lack of enthusiasm/emotion in using the phrase ""When they're hungry enough"", which could imply indifference"
"MONICA: Well, don't  'cha wanna?","PHOEBE: It's just y'know, been a couple of hours, and she hasn't called. Not that I even care, y'know.
MONICA: Phoebe why don't you just call her? You obviously want to.
PHOEBE: You think you know me so well.",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        MONICA: Well, don't  'cha wanna?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        MONICA: Well, don't  'cha wanna?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        MONICA: Well, don't  'cha wanna?\n\n        ""}]","### Linguistic Cues Extraction for Sarcasm Detection: 

**Keywords:** ""Wanna"" (contraction for ""want to"") may be used sarcastically if the speaker is not actually asking for an affirmative response, possibly hinting at a negation or mocking tone.

**Rhetorical Devices:**
- **Question Stance:** The sentence, though asking a question, utilizes the ""don't  'cha..."" structure, which is commonly used to imply a negative answer or to draw","###Output:
####Contextual Cues:

1. **Speaker's Name**: Monica suggests a question uses the name 'you', indicating someone is addressing another person.

2. **Form of Address**: Uses informal/formal address ""cha wanna"" hinting towards casual or friendly tone in the conversation.

3. **Asking Without Explanation**: The sentence ""Well, don't  'cha wanna?"" is phrased to imply surprise or disbelief regarding the other person's lack of desire for something they","For sarcasm detection, emotional cues in this sentence include:

- ""Well,"" can imply sarcasm or irony, signaling a shift in tone or a false start, often showing a subconscious disagreement or disbelief.

- ""don't"" is a negation that might be used sarcastically, suggesting an opposite truth to the implied question.

- ""cha wanna?"" adds a casual and familiar tone, which can imply sarcasm when used to make a more serious point in a lighter or more mocking way.

There"
"CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio","JOEY: That's the rule.
CHANDLER: What rule? There's no rule, if anything, you owe me a table!
JOEY: How'd you get to that?",FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: Well, I believe the piece of furniture was fine until your little breakfast adventure with Angela Delvecchio\n\n        '}]","###Linguistic Cues for Sarcasm Detection in the Input Sentence:

**Keywords:**
1. ""little breakfast adventure""

**Rhetorical Devices:**
1. Irony: The use of ""little"" to emphasize an event that is clearly not insignificant, pointing to a sarcastic undercurrent. The description of a breakfast meeting with Angela Delvecchio as an ""adventure"" is also a strong indication of sarcasm.
2. Implication: The phrase implies that the meeting","### Cues for Sarcasm Detection:

1. **Speaker's tone**: The term ""believe"" in the first line sounds unexpected and somewhat sarcastic. Often, when people say something they strongly believe, they may be using sarcasm for immediate emphasis.
   
2. **Reference to context**: Mentioning a ""breakfast adventure"" with ""Angela Delvecchio"" places the statement in a context that introduces an unusual, unforeseen or exaggerated event. This could imply that the speaker","In the input sentence, several cues might help in detecting sarcasm. Here are the emotional and contrastive cues:

1. **Emotional Words:**
   - **""Well""** might be used sarcastically. Its neutral use often precedes or signals a tone that's actually angrier or more critical.
   - **""believe""** can come across as forced logic, particularly if the next part offers a considerably different perspective.

2. **Emotional Contrasts:**
   -"
RACHEL: What-wh-what so we'll just stay married forever?,"ROSS: Wow! This is so amazing. I uh, I really thought I'd have to talk you into this more.",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        RACHEL: What-wh-what so we'll just stay married forever?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        RACHEL: What-wh-what so we'll just stay married forever?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        RACHEL: What-wh-what so we'll just stay married forever?\n\n        ""}]","### Linguistic Cues for Sarcasm Detection:
**Input Sentence:** RACHEL: What-wh-what so we'll just stay married forever?

1. **Use of Intonation**: The specific use of ""What-wh-what"" instead of a direct, straightforward question or a sarcastic ""Isn't that wonderful?"" signals a departure from the straightforward tone typically found in serious questions or statements of wishful thinking.
   
2. **Question Formulation**: Forming a question not with the","The input sentence does not provide explicit contextual cues for sarcasm detection because it appears to be an earnest question rather than a statement with a sarcastic tone. However, analyzing it based on the provided instruction would involve looking for:

1. **Topic**: The topic of the conversation seems to be marriage, or more specifically, the status or longevity of a marriage between two individuals involved in a dialogue. Since it's not specified which two people are involved, it could apply to any conversation about marriage.

2","Emotional Cues for Sarcasm:

1. Emotional words that might indicate sarcasm or irony:
   ```
   ""What - so we'll just stay married forever?""
   ```
   In this sentence, the question itself is fairly neutral, but when read critically, it implies an exaggerated statement in a tone suggesting disbelief, frustration, or disappointment, which could be sarcastic in the context where the speaker might truly be contemplating staying married forever for mundane reasons.

2. Emotional contrasts:
   ```"
"ROSS: I don't know, something girlie.","ROSS: Really, I, no, I think girls night out is a great idea. Okay, okay, bye
PHOEBE: So what are they doing?",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: I don't know, something girlie.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: I don't know, something girlie.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: I don't know, something girlie.\n\n        ""}]","Here's the breakdown of the linguistic cues in the input sentence, useful for sarcasm detection:

**Keywords:**
- ""I don't know""
- ""something girlie""

**Rhetorical Devices:**
- The expression ""I don't know"" might imply tension, hesitation or disagreement when said in a sarcastic manner, suggesting the speaker doesn't know about a specific topic or is intentionally ambiguous.
- ""Something girlie"" is a broad term, but when used in a dismissive","### Output:

1. **Topic**: Gender/Sexuality/Personality type - ""something girlie"" suggests a preconceived notion, often derogatory or teasing, about a gender or a certain personality trait commonly attributed to women. 

2. **Context**: The statement is part of a conversation where it might be expected that the speaker would express an interest or engagement regarding the topic. The use of sarcasm can indicate that the speaker is being ironic or sarcastic, especially when a shift","Emotional cues for sarcasm detection:
- ""don't know"" (sarcasm may imply the opposite, i.e., that the speaker actually knows something)
- ""something girlie"" (the use of 'girlie' could be ironic, suggesting that the speaker views the subject as feminine in a derogatory or mocking way)"
ROSS: What's going on?!  That's what's going on!!,"PERSON: Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me.
ROSS: All right that's, that's it!! Get off her!
PERSON: What is going on?",FRIENDS,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        ROSS: What's going on?!  That's what's going on!!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        ROSS: What's going on?!  That's what's going on!!\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        ROSS: What's going on?!  That's what's going on!!\n\n        ""}]","In the given sentence, a few linguistic cues can be extracted that may indicate sarcasm:

1. **Definite article usage**: The inclusion of a definite article ""That's"" right after another definite article ""What's"" (as in ""What's going on?"") might be anomalous in a standard conversational context, which can elevate potential sarcastic connotations.

2. **Contradictory intensifiers**: The use of ""That's"" at the beginning of a sentence, often used","The input sentence for sarcasm detection contains the following contextual cues:

1. **Topic**: There isn't a specific, explicit topic mentioned in the sentence, but the potential sarcasm depends on the context in which this conversation is happening. It could be discussing a variety of situations depending on the context, such as work issues, personal problems, or social gatherings.

2. **Context**: The presence of multiple question marks suggests that the speaker is likely surprised, frustrated, or overly emphatic. The second","When extracting emotional cues from the input sentence for sarcasm detection, several aspects become significant:

1. **Expression of Emotion:**
   - ""What's going on?!"" This phrase often implies surprise, concern, or a sense of confusion. In the context of sarcasm, it could be read as exaggerated or heightened from the speaker's actual emotional state.

2. **Alternation of Emotion:**
   - Immediately following ""What's going on?!"", the speaker repeats ""That's"
JOEY: Weā€™re not peeking?,PERSON: Come on!,FRIENDS,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        JOEY: Weā€™re not peeking?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        JOEY: Weā€™re not peeking?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        JOEY: Weā€™re not peeking?\n\n        '}]","Linguistic cues for sarcasm detection in the input sentence:

1. Sentence tone: The use of rising intonation in a question form suggests a mocking or ironic tone rather than a genuine inquiry.

2. Keyword: ""peeking"" - The choice of slightly inappropriate or humorous word to imply the more common phrase ""peeking"" adds a layer of unexpectedness that lends itself to sarcasm.

3. Rhetorical device: The question ""We're not peeking?"" is posed in a","### Cues for Sarcasm Detection:

#### Topic:
The topic is centered around the act of ""peeking,"" which is an informal term for secretly looking at or spying on something or someone without permission.

#### Context:
The context suggests an interpersonal interaction, likely between individuals who are involved in a shared activity. The tone of the dialogue indicates that there is some sort of game or private event, possibly a gathering or a shared responsibility, involving more than one person.

#### Common Knowledge:
1.","The input sentence contains the following emotional cues related to sarcasm detection:

1. Emotional Word: There is no explicit emotional word provided in the input. However, the use of ""ā€"" can suggest a pause or emphasis for comedic effect, which indicates a lighter tone.

2. Emotional Contrast: The contrast occurs in the verb tone when the character Joey inquires,
   ""Weā€™re not peeking?""
This implies that someone might normally expect them to be peeking, and Joey is"
"CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.","JOEY: Well, you're amazing.
CHANDLER: Oh no-no-no.
JOEY: A TV as if it appears from nowhere! That's the dream! Man, how did you afford this stuff?",FRIENDS,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.\n\n        ""}]","To analyze the given sentence for sarcasm, we consider the following linguistic cues:

1. **Language Style**:
   - **Formality**: The language style is marked by formality (""CHANDLER: ""), often associated with dialog or story-telling, which contrasts with the informal tone of the statement.
   - **Irreverence**: There's a sense of irreverence inline with how casual language is used in informal contexts.

2. **Keywords**:
   - ""Y'","Creating a system to detect sarcasm in text is a complex task that involves understanding the nuances of human language, including indirect language use, non-literal speech, and context-specific nuance. However, for the sake of analysis, let's break down the input sentence:

### Input Sentence:
""CHANDLER: Well, y'know I'm 29. I mean who needs a savings account.""

### Contextual Cues:

1. **Speaker**: CHANDLER, indicating the speaker","In the given input sentence, the emotional cues for sarcasm detection can be identified as:

1. **""Well, y'know"":** The use of ""Well,"" often signals a tone of sarcasm, as it can be perceived as a playful or mocking prelude to what the speaker really wants to say.

2. **""29"":** Mentioning a specific age in a seemingly casual manner could indicate that the speaker views this age as unremarkable or insignificant, possibly mocking the"
PHOEBE: Why? Because she can sing and play guitar and do both at the same time?,"JOEY: Wow! This girl is good.
PHOEBE: Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before.
CHANDLER: I like her.",FRIENDS,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PHOEBE: Why? Because she can sing and play guitar and do both at the same time?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PHOEBE: Why? Because she can sing and play guitar and do both at the same time?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PHOEBE: Why? Because she can sing and play guitar and do both at the same time?\n\n        '}]","### Extraction:

**Linguistic Cues for Sarcasm Detection:**

1. **Keywords**: 
   - ""Why?""
   - ""Because she can sing and play guitar and do both at the same time?""

2. **Rhetorical Devices**:
   - **Question as an Exclamation (?)**: The query ""Why?"" seems to be formulated as a question for emphasis rather than to inquire for factual information, suggesting a rhetorical question that is often used for sarcasm.
   -","In the context of sarcasm detection, the following cues can be observed from the provided input:

1. **Topic**: The subject of conversation is music and the abilities of ""she"" (presumably a person) to sing and play the guitar simultaneously, referencing her musical talent and performance skills.

2. **Context**: The tone of the speaker suggests a question that may be interpreted as genuine curiosity, but the context could be used humorously if understood differently. For sarcasm to be implicated, the","To analyze the input sentence for emotional cues pertinent to sarcasm detection, we can break down the language used in the dialogue between PHOEBE and her interlocutor. The sentence in question is:

1. ""Why? Because she can sing and play guitar and do both at the same time?""

Emotional words:

- ""Why?"" Used here might imply a hint of skepticism or curiosity - not inherently emotive, but a rhetorical question often filled with queried emotiveness.
- ""Because"""
