Text,Context,Show,Label,linguistic_cue_prompt,contextual_cue_prompt,emotional_cue_prompt,linguistic_cue,contextual_cue,emotional_cue
AMY: It was very entertaining... despite the glaring story problem.,"AMY: I enjoyed it. When you told me I was going to be ""losing my virginity,"" I didn't think you meant showing me Raiders of the Lost Ark  for the first time.
SHELDON: My apologies. I chose my words poorly.
I should have said you were about to have your world rocked on my couch.
SHELDON: Anyway, thank you for watching it.
It's one of my all-time favorites.",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        AMY: It was very entertaining... despite the glaring story problem.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        AMY: It was very entertaining... despite the glaring story problem.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        AMY: It was very entertaining... despite the glaring story problem.\n\n        '}]","To detect sarcasm in the input sentence, I would consider the following linguistic cues:

1. **Verbal irony**:
   - Keywords: ""very entertaining"" immediately contradicts itself by mentioning a problem (""glaring story problem""). This opposition between intent and outcome is a typical indicator of irony which can be sarcastic.
   
2. **Hypocritical emphasis**:
   - The phrase ""very entertaining"" might be emphasized as a hyperbolic statement, suggesting a high level of entertainment","The contextual cues for sarcasm detection in this input sentence are:

1. **Speaker (Amy)**: Amy's use of the term ""entertaining"" and ""glaring story problem"" suggests a juxtaposition between expectation and reality, a common indicator of sarcasm. Amy uses a positive adjective (""entertaining"") in response to a critique (""glaring story problem""), which is unexpected and may signify she finds the story problematic despite finding entertainment.

2. **Topic**: The topic of conversation","Output:
Emotional Cue: Entertaining
Emotional Cue: Glaring Story Problem (Contrast)"
PENNY: How do you not tear off his clothes and take him right here on this table?,"PENNY: Awkward silence. Sheldon on his phone.
No touching. Somebody's having date night.
AMY: It's actually steamier than it looks.
Sheldon's looking up the phallic symbolism of root vegetables in Renaissance paintings.
SHELDON: Oh, no, I got bored with that.
I'm just browsing cuticle scissors on Amazon.",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: How do you not tear off his clothes and take him right here on this table?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: How do you not tear off his clothes and take him right here on this table?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: How do you not tear off his clothes and take him right here on this table?\n\n        '}]","### Linguistic Cues for Sarcasm Detection:

1. **Keyword - ""not tear off his clothes""**: The use of the word ""not"" preceding ""tear off"" suggests a contrasting expectation or intention that is actually contrary to the approach being proposed (assumptions of initiating an intimate act), garnering a sarcastic effect.

2. **Keyword - ""right here on this table""**: The placement of this scenario in a potentially controversial approach (e.g., an unequ","In this input sentence, the contextual cues for sarcasm detection can be extracted as follows:

1. **Topic**: The conversation involves physical intimacy or sexual suggestiveness. Penny is discussing a situation that implies a strong desire for physical contact.

2. **Context**: The exchange is likely taking place between individuals who are in a close relationship, possibly a romantic one, where they might expect a level of familiarity or intimacy. There's no prior indication of the strict or formal environment that usually governs situations involving","The input sentence does not contain emotional cues for sarcasm detection, such as emotional words or contrasts. It appears to be a direct and somewhat abrupt question without any sarcasm or irony. The emphasis might be on the intensity or the directness of the question, but without further context or tone cues, it's hard to determine if it's intended to be sarcastic or not."
"SHELDON: Not as relieved as I'm about to be. It's a brave new world, little lady.","SHELDON: Really?
AMY: Yes.
SHELDON: Huh. Yeah, I always took it literally.
SHELDON: That's why I have never once moved my bowels in this or any restaurant. 
Hmm.
AMY: I'm relieved that you don't have a problem with us working together.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Not as relieved as I'm about to be. It's a brave new world, little lady.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Not as relieved as I'm about to be. It's a brave new world, little lady.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Not as relieved as I'm about to be. It's a brave new world, little lady.\n\n        ""}]","1. Key phrasing:
   - ""Not as relieved as I'm about to be.""
   - ""It's a brave new world, little lady.""

2. Rhetorical devices:
   - Hyperbole: ""Not as relieved as I'm about to be"" suggests that while the person seems not overly relieved, they are going to feel relief soon, creating a contrast for dramatic effect.
   - Metaphor: ""It's a brave new world, little lady"" is meant to","1. **Topic**: Reference to a character named ""SHELDON"" suggesting the context is within a dialogue from a character within a narrative or fictional context.

2. **Context**: The phrase ""brave new world, little lady"" is a literary allusion, hinting that the speaker is making a statement in a milieu likely influenced by works of literature or historical references.

3. **Common Knowledge**: The use of ""brave new world"" - a phrase from Aldous Hux","The emotional cues for sarcasm detection in the input sentence are:

1. Emotional words: ""relieved"", ""brave new world"", ""little lady""
2. Emotional contrasts: The phrase ""Not as relieved as I'm about to be"" creates a contrast by suggesting an initial lack of relief that is soon to change. The casual, friendly tone (""little lady"") might be used sarcastically to mock someone, though its true meaning is unclear without context. 

Please note that without more context"
"SHELDON: I'm not going to bother him, I'm going to talk to him.","LEONARD: I guess they really do read their mail.
SHELDON: Hey, isn't that Professor Proton?
LEONARD: Oh, yeah.
SHELDON: Look at him, just standing in line like he wasn't moderately famous 30 years ago.
SHELDON: - Let's go say hello.
LEONARD: - Oh, maybe we shouldn't bother him.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: I'm not going to bother him, I'm going to talk to him.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: I'm not going to bother him, I'm going to talk to him.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: I'm not going to bother him, I'm going to talk to him.\n\n        ""}]","### Linguistic Cues:

1. **Speaker/Individual Mentioned:** 
   - 'SHELDON'
   - This represents the speaker and plays a role in identifying who is making the statement. In sarcasm, the identity might not align with the actual perception or action carried out.

2. **Use of Exaggeration/Pretense:**
   - 'I'm not going to bother him...'
     - The speaker claims they will not bother the recipient, while 'bother","### Contextual Cues for Sarcasm Detection:

#### Topic:
The topic pertains to a conversation or interaction involving a person named 'him'. The context revolves around Mr. Sheldon's decision with regards to contacting or engaging 'him'.

#### Context:
The context suggests a scenario where Mr. Sheldon needs to express his intent to either discuss something with, or discuss something in relation to 'him'. Depending on the previous conversation or situation, the context might imply Mr. Sheldon's prior reluctance or reluctance","The input sentence doesn't contain any explicit emotional cues used for sarcasm detection, such as emotional words or contrasts. It appears to be a straightforward statement, suggesting a tone of seriousness rather than sarcasm. The sentence is simply expressing an intention to have a conversation with someone rather than avoiding them, which doesn't contain any wordplays or contradictions that might indicate sarcasm."
"SHELDON: - No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?","LEONARD: Dr. Jeffries, hello again. Leonard Hofstadter.
PERSON: Oh, oh, right, I remember your-your girlfriend.
PERSON: Is-Is she... is she here?
LEONARD: No, she's not.
SHELDON: So, what prescription are you getting filled?
LEONARD: - Sheldon.
SHELDON: No. Wait, I want to guess. Don't tell me.
PERSON: I wasn't going to tell you.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: - No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: - No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: - No, no, no. I'm really good at this. All right, give me a hint. Does it involve difficulty initiating a stream of anything?\n\n        ""}]","For sarcasm detection, the linguistic cues from the input sentence are as follows:

1. **Keywords:** 
   - ""No, no, no.""
   - ""really good""
   - ""All right, give me a hint.""

2. **Punctuation:**
   - Excessive use of capital letters (emulate capital in the source text as it emphasizes sarcasm).
   - Semicolon after ""stream of anything"" which seems to link a sentence but may not create coherence,","To extract contextual cues for sarcasm detection from the input sentence, the following aspects can be analyzed:

#### Topic:
The topic revolves around someone, likely named Sheldon, claiming proficiency in initiating a stream of something, and seeking a hint in the context of difficulty. This could refer a variety of activities, ranging from typing on a keyboard, to starting conversations, or starting a process like a stream.

#### Context:
1. **Statement Tone:** The sentence starts with a definitive and contrary tone with phrases such","The emotional cues in the given input sentence for sarcasm detection can be identified as follows:

1. Emotional words: ""No"" is used twice, which can indicate a sense of frustration or annoyance. The phrase ""I'm really good at this"" could be sarcastic to emphasize the opposite, meaning that the person is actually bad at it or doesn't find it easy.

2. Emotional contrasts: The phrase ""I'm really good at this"" contrasts with their actual struggle with initiating a stream of"
"LEONARD: Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite.","LEONARD: Yup, oh... here you go.
SHELDON: Oh, thank you.
SHELDON: Here, get yourself an eraser for your troubles.
LEONARD: Oh-ho.
I forgot about this. 
My aunt made it for me when I started college.
PENNY: Aw, did she hate you?",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        LEONARD: Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        LEONARD: Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        LEONARD: Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite.\n\n        '}]","###Linguistic Cues for Sarcasm Detection:

####Keywords:
- ""favorite""
- ""ugly, itchy sweater""
- ""car""
- ""No""

####Rhetorical Devices:
- **Contrast**: Using the contrast between the difference in the perceived value of gifts (sweater vs. car) and the claim that the recipient was the ""favorite"" to elevate the tone of the sentence, hinting at irony or sarcasm.
- **Emotional exaggeration","### Cues for sarcasm detection:

1. **Topic of the conversation**: The topic is a discussion about the speaker being their aunt's favorite relative, likely amidst a situation where this doesn't seem to be the case (since they mention getting an ugly, itchy sweater instead of a car like their brother).

2. **Context**: The context suggests a contrast between what is expected (based on the usual understanding of family dynamics) and what actually happened. The speaker was given an unwelcome present","Emotional cues for sarcasm detection in the input sentence:

1. Emotional words:
   - ""ugly""
   - ""itchy""
   - ""her favorite""

2. Emotional contrasts:
   - ""I got an ugly, itchy sweater"" contrasted with ""my brother got a car"" (implying that the narrator values the car more than the sweater)
   - ""No, I was her favorite"" contrasted with ""Why? Because I got an ugly, it"
SHELDON: Can we talk about something else? Do you know that I yodel?,"SHELDON: Yes.
PERSON: And some people in the science community are calling it ""The Wonder Blunder.""
SHELDON: Who? Give me their names.
I bet it's Wolowitz.
PERSON: It's just such a fascinating story. Your calculations are way off, but they find the element anyway.
PERSON: It's like misreading a treasure map and still finding the treasure.",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: Can we talk about something else? Do you know that I yodel?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: Can we talk about something else? Do you know that I yodel?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: Can we talk about something else? Do you know that I yodel?\n\n        '}]","### Linguistic Cues for Sarcasm Detection:

1. **Keywords**: ""Can we talk about something else?"", ""Do you know that I yodel?"" - These phrases serve as direct indicators of the tone and purpose of the utterance, suggesting a level of exasperation or surprise opposed to the literal meaning of the sentence.

2. **Rhetorical Devices**:
   - **Question**: The use of rhetorical questions (""Can we talk about something else?"") is a common device","1. **Topic**: The topic being discussed in the sentence revolves around a character or person potentially expressing or claiming unusual or unexpected abilities or preferences, specifically in this case, whether Sheldon (a character often depicted as obsessively serious, logical, and technical in nature due to portrayals on television shows such as ""The Big Bang Theory"") can talk about something else and reveals a surprising or eccentric skill, i.e., yodeling.

2. **Context**: The sentence is in the form of a","The emotional cues for sarcasm detection in the input sentence are:

1. Emotional contrast: The speaker's statement ""Can we talk about something else?"" implies a desire to change the subject. This could be considered a contrast in tone or mood, considering the response is lighthearted or ironic in nature.

2. Emotional words: The term ""yodel"" is presented here in a humorous or exaggerated manner because it is an unexpected or unconventional claim for a character like Sheldon to make. This"
SHELDON: I can't believe we wasted all that time on our Hulk costumes.,"SHELDON: You know, there-there's always WonderCon in Anaheim, you know?
SHELDON: That-That's just as good.
SHELDON: Excuse me.
PENNY: Oh, guys, this is really sad.
PENNY: And in a different way than it was 20 minutes ago.",BBT,0,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: I can't believe we wasted all that time on our Hulk costumes.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: I can't believe we wasted all that time on our Hulk costumes.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: I can't believe we wasted all that time on our Hulk costumes.\n\n        ""}]","### Extracted Linguistic Cues for Sarcasm Detection From the Input Sentence:

1. **Speaker's name & characterization**: ""SHELDON"" suggests that the speaker is a named character, which could imply that there might be a context where understanding IMDb details orSCRIPT context could be beneficial for sarcasm detection.

2. **Keywords**:
   - ""can't believe""
   - ""wasted""
   - ""time on our Hulk costumes""

   ""Can't believe"" typically","1. **Topic**: The topic being discussed is ""Hulk costumes"". This indicates that a group of individuals have spent a significant amount of time on garments related to the Hulk character. Therefore, the specific context references a costume-making process or activity tied to characters associated with the Marvel universe which it is implied that the use of the term ""Hulk"" likely connects specifically to ""Hulk Hogan"" or specific Marvel-related garments tied to the character The Hulk, known as Bruce Banner / Hank Pym","The emotional cues in the input sentence for sarcasm detection include:

1. ""I can't believe"" - The use of ""can't believe"" often indicates a tone that is opposite to what could be considered actual disbelief, suggesting sarcasm.

2. ""wasted"" - The term ""wasted"" implies a sense of loss or frustration, adding to the connotative meaning opposed to the intended purpose of having fun with the costumes.

3. ""all that time"" - The emphasis on"
"SHELDON: People usually start a meeting with a joke, but you go ahead-- end with one.","AMY: We'll come back to that one.
AMY: This brings us to the final item in our annual State of the Relationship Summit.
Item 29: Valentine's Day.
SHELDON: Ah, the worst for last. Hmm.
SHELDON: Classic Flakey.
AMY: Before you get upset, I believe I've come up with a way for us to celebrate the occasion that we both can enjoy.",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        SHELDON: People usually start a meeting with a joke, but you go ahead-- end with one.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        SHELDON: People usually start a meeting with a joke, but you go ahead-- end with one.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        SHELDON: People usually start a meeting with a joke, but you go ahead-- end with one.\n\n        '}]","### Linguistic Cues for Sarcasm Detection:

1. **Speaker's Formal Style and Addressing the Other Party:**
   - ""SHeldon: "" This formality in addressing someone typically indicates a context of formal communication, often pre-existing or formal roles between the speakers, which often serves as a base for humorous interactions.

2. **Keyword Indicative of Sarcasm or Complaint:**
   - ""People usually start a meeting with a joke"" - The use of 'usually","Contextual Cues for Sarcasm Detection:

1. **Topic/Subject**: The main topic of the conversation revolves around meetings and the usual practices associated with them, particularly the use of jokes at the start of meetings.

2. **Context**:
   - **Meeting Setting**: Assuming a professional context, particularly given the name ""Sheldon,"" which seems to be a reference to the popular TV show character Sheldon Cooper from ""The Big Bang Theory,"" often portrayed as a meticulous stick-to-the-r","In the context of sarcasm detection, the notable emotional cues from the sentence could include:

1. **Contrast (""but"")**: This word introduces a contrast between what is expected (""People usually"") versus what was done (""but you go ahead""). 

2. **Negative Emotion Expressed Positively (laughing emojis are suggested)**: Although not described by words, the intention behind the laughter or sarcasm might be to express frustration or teasing (""People usually start with a joke,"
PERSON: What do you think I was gonna do at home?,"RAJ: Koothrappali murder mystery dinner.
AMY: I'm leaving.
RAJ: You can't leave. 
You're a suspect in the mysterious murder of Stuart Bloom.
BERNADETTE: (dramatic music plays) I didn't know his last name was Bloom.
AMY: Yeah, it's Bloom.
PENNY: Are you really gonna lie on the floor and pretend to be dead all night?",BBT,0,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PERSON: What do you think I was gonna do at home?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PERSON: What do you think I was gonna do at home?\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PERSON: What do you think I was gonna do at home?\n\n        '}]","### Linguistic Cues for Sarcasm Detection in the Input Sentence
#### Keywords:
1. What do you think I was gonna do
2. at home

#### Rhetorical Devices:
1. ""What do you think I was gonna do"": Asking a question to deflect the actual intention, suggesting the speaker has a non-traditional or unexpected activity they did at home.
2. ""at home"": Suggesting a common, mundane activity but it encourages the listener to infer more","### Cues for Sarcasm Detection:

1. **Topic**: Inquiring about what the speaker was going to do at home. This could stem from a surprise event or a shift in topic that typically requires explanation.

2. **Context**: The linguistics and tone used in the sentence seem to suggest a scenario where the speaker might have been anticipating an alternative activity or action from the person to whom they are speaking. The assumption is unsettling on the assumption, unsettling on the expectation that there might have","In the given sentence, PERSON seems to be asking for another person's speculation rather than expressing their own intentions. Here are a few emotional cues that might help in sarcasm detection:

1. **Emotional Words**: The tone of the sentence could be perceived as overly sarcastic if the speaker did not expect the listener to take them literally, especially if the additional context indicates that the opposite was the intended message.

2. **Emotional Contrasts**: Since there's no context provided, it's hard"
HOWARD: I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.,"HOWARD: We can't show up to your mom's empty-handed. 
We should bring something.
SHELDON: I already am.
I'm bringing the gift of knowledge.
HOWARD: Oh, boy.
SHELDON: Despite what her Bible says, recent archeological studies indicate that although camels are referenced in the Old Testament, they didn't exist in the Middle East until hundreds of years later.",BBT,1,"[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        HOWARD: I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        HOWARD: I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.\n\n        '}]","[{'role': 'user', 'content': '\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        HOWARD: I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.\n\n        '}]","### Linguistic Cues for Sarcasm Detection:

1. **Keywords**:
   - ""insult to her faith"" (sarcasm is often used to evade confrontation or to subtly criticize)
   - ""thoughtful"" (shows irony, when used in a context of presumably negative, rather than positive, action)
   - ""gotta say"" (conversational filler that may be overused or not typical for formal speech, hinting at theater)
   
2. **R","**Topic:** Food/Ritual (specifically, the mention of picking up a cake or a pie)
- Context: An interaction (seemingly serious/joking) suggesting the intention to buy a dessert for someone. This might denote a friendly exchange or possibly a light-hearted jab, revealing interpersonal dynamics.
- Common knowledge: Mentioning ""an insult to her faith"" suggests a complex social interaction, unexpected by the surface-level intention (buying dessert). This is indicative of ironic or sarcastic","Emotional cues for sarcasm detection:

1. Emotional words: ""thoughtful""
2. Emotional contrasts:
   a. Praise for insensitivity (""an insult to her faith is always thoughtful"")
   b. Initial desire to do something nice (""I was gonna say we pick up a cake or a pie"") 
      vs. ironic disappointment or irony in the realization that the action could be seen as offensive
      (""But an insult to her faith is always thoughtful"")"
"PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.","BERNADETTE: So, what happens next?
RAJ: I can't tell you that.
But perhaps the killer dropped a fun and imaginative clue somewhere in the apartment.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Ooh, I'm gonna check the fridge, and see if there are any clues inside a beer.\n\n        ""}]","1. **Keywords**: ""clues inside a beer"". Beer is often enjoyed without seeking clues inside it, suggesting an ironic or humorous intention behind her statement.

2. **Rhetorical Devices**:
   - **Sarcasm**: The use of ""check the fridge, and see if there are any clues"" implies she's looking for something extraordinary or unnecessary, given that checking a fridge for beer is a common and mundane action, not a search for clues.
   - **Figure of Speech","Based on the provided input sentence, the following contextual cues for sarcasm detection can be identified:

**Topic**: The topic of the sentence revolves around checking the fridge, with the specific intention of finding clues inside a beer.

**Context**:
1. **Daily Activities**: It is assumed that the speaker typically spends time checking the fridge as part of their daily routine.
2. **Verbal Tone**: The use of ""Ooh"" at the beginning of the sentence signifies an enthusiastic or excited expression,","To extract emotional cues for sarcasm detection from the input sentence, here is a breakdown:

1. **Emotional Words**: The sentence contains several words that might be perceived as conflicting emotions or a sense of irony. In this case, "" Checking the fridge"" might be seen as a humorous or sarcastic activity, and ""see if there are any clues inside a beer"" could imply a slightly unexpected or humorous reason (hypothesized) for checking the fridge. ""Ooh"" can sometimes convey"
"PENNY: Well, my beer isn't flat and my rack's not saggy. So far, the future's great.","RAJ: You're all inside it, and we hurtle through the very fabric of time.
RAJ: (electronic sound effects playing) And welcome to 20 years in the future.
RAJ: Hey, you guys just time-traveled.
Stop looking so bored.",BBT,1,"[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the linguistic cues from the input sentence for sarcasm detection, such as keywords, rhetorical devices, punctuation, language style.\n\n        ###Input:\n        PENNY: Well, my beer isn't flat and my rack's not saggy. So far, the future's great.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the contextual cues from the input sentence for sarcasm detection, such as topic, context, common knowledge.\n\n        ###Input:\n        PENNY: Well, my beer isn't flat and my rack's not saggy. So far, the future's great.\n\n        ""}]","[{'role': 'user', 'content': ""\n        ###Instruction:\n        Please extract the emotional cues from the input sentence for sarcasm detection, such as emotional words, emotional contrasts.\n\n        ###Input:\n        PENNY: Well, my beer isn't flat and my rack's not saggy. So far, the future's great.\n\n        ""}]","### Linguistic Cues for Sarcasm Detection in Input Sentence:

1. **Keywords**: 
   - ""Well"" (unexpected, mild start possibly undermines sincerity)
   - ""my beer isn't flat"" (combined with ""Well"" to suggest a contrary situation not stated)
   - ""my rack's not saggy"" (also combined with ""Well"" to suggest another contrary situation)
   - ""So far, the future's great"" (suggestion of a normal, optimistic outlook","The contextual cues for sarcasm detection in the input sentence are:

1. Topic: The conversation seems to focus on personal achievements or traits. The term ""my beer isn't flat"" and ""my rack's not saggy"" appear to be used metaphorically, as these attributes typically don't apply to physical traits such as one's beer serving or body.

2. Context: The context appears to be relaxed or casual, as it might be between friends or family. This type of relaxed tone is","The emotional cues in the input sentence for sarcasm detection are:

1. Negative emotions:
   - ""flat"" (implies dissatisfaction with the condition of a beer - here likely used sarcastically)
   - ""saggy"" (ditto for the ""rack,"" which is often sexually implied in such contexts)
   - ""great"" (the context suggests it is being used sarcastically for the opposite implication of ""bad"" or ""disappointing"")

2. Emotional contrasts:
   -"
